architect,keyword,file_title,dimensions
Herzog & de Meuron,Building,"File:Hamburg, HafenCity, Elbphilharmonie -- 2016 -- 3051.jpg",5187x3548
Herzog & de Meuron,Building,File:Clouds building (19401842269).jpg,3075x2048
Herzog & de Meuron,Building,"File:Hamburg, Speicherstadt, Bürogebäude am Sandtorkai -- 2023 -- 6638.jpg",6619x4480
Herzog & de Meuron,Building,File:De Young Museum.jpg,480x640
Herzog & de Meuron,Building,File:Basel - Roche Building 1 (27556342361).jpg,5184x3456
Herzog & de Meuron,Building,File:Basel - Roche Building 1 (27556345091).jpg,5184x3456
Herzog & de Meuron,Building,File:Basel - Roche Building 1 (27352006750).jpg,5184x3456
Herzog & de Meuron,Building,File:Basel - Roche Building 1 (27556333631).jpg,3456x5184
Herzog & de Meuron,Building,File:Basel - Roche Building 1 (27629645585).jpg,5184x3456
Herzog & de Meuron,Building,File:Basel - Roche Building 1 (27595468846).jpg,5184x3456
Herzog & de Meuron,Building,File:Basel - Roche Building 1 (27556329891).jpg,5184x3456
Herzog & de Meuron,Building,"File:Hamburg, Elbphilharmonie -- 2023 -- 6573.jpg",4256x6384
Herzog & de Meuron,Building,"File:Hamburg, Elbphilharmonie -- 2023 -- 6570.jpg",4457x6685
Herzog & de Meuron,Building,"File:Hamburg, Elbphilharmonie -- 2023 -- 6606.jpg",4361x6542
Herzog & de Meuron,Building,"File:Hamburg, Elbphilharmonie -- 2023 -- 6602.jpg",4383x6574
Herzog & de Meuron,Building,"File:Hamburg, HafenCity, Elbphilharmonie -- 2016 -- 3062.jpg",5472x3648
Herzog & de Meuron,Building,File:De Young Museum1.jpg,7398x9865
Herzog & de Meuron,Building,"File:Hamburg, HafenCity, Elbphilharmonie -- 2016 -- 3062 (bw).jpg",5472x3648
Herzog & de Meuron,Building,"File:Hamburg, Elbphilharmonie -- 2023 -- 6570 (bw).jpg",4457x6685
Herzog & de Meuron,Building,"File:Hamburg, Elbphilharmonie -- 2023 -- 6607.jpg",3370x5991
Herzog & de Meuron,Building,"File:Hamburg, Elbphilharmonie -- 2023 -- 6602 (bw).jpg",4383x6574
Herzog & de Meuron,Building,"File:Hamburg, Elbphilharmonie -- 2023 -- 6568.jpg",5538x4153
Herzog & de Meuron,Building,"File:Hamburg, Elbphilharmonie -- 2023 -- 6575.jpg",4169x6671
Herzog & de Meuron,Building,"File:Hamburg, Elbphilharmonie -- 2023 -- 6569.jpg",5967x4475
Herzog & de Meuron,Building,"File:Hamburg, Elbphilharmonie -- 2023 -- 6565.jpg",6720x4480
Herzog & de Meuron,Building,"File:Hamburg, Elbphilharmonie -- 2023 -- 6569 (bw).jpg",5740x1913
Herzog & de Meuron,Building,"File:Hamburg, Elbphilharmonie -- 2023 -- 6611.jpg",4291x6437
Herzog & de Meuron,Facade,File:Steel eye 1 (Unsplash).jpg,5906x3938
Herzog & de Meuron,Facade,File:Facade Of The Elbphilharmony In Hamburg (218587391).jpeg,2048x1378
Herzog & de Meuron,Facade,"File:Hamburg, Elbphilharmonie -- 2023 -- 6564.jpg",3516x6251
Herzog & de Meuron,Facade,"File:Hamburg, Elbphilharmonie -- 2023 -- 6568.jpg",5538x4153
Herzog & de Meuron,Facade,"File:Hamburg, Elbphilharmonie -- 2023 -- 6569.jpg",5967x4475
Herzog & de Meuron,Facade,"File:Hamburg, Elbphilharmonie -- 2023 -- 6565.jpg",6720x4480
Herzog & de Meuron,Facade,"File:Hamburg, Elbphilharmonie -- 2023 -- 6607.jpg",3370x5991
Herzog & de Meuron,Facade,"File:Hamburg, Elbphilharmonie -- 2023 -- 6602.jpg",4383x6574
Herzog & de Meuron,Facade,"File:Hamburg, Elbphilharmonie -- 2023 -- 6575.jpg",4169x6671
Herzog & de Meuron,Facade,"File:Hamburg, Elbphilharmonie -- 2023 -- 6606.jpg",4361x6542
Herzog & de Meuron,Facade,"File:Hamburg, Elbphilharmonie -- 2023 -- 6573.jpg",4256x6384
Herzog & de Meuron,Facade,"File:Hamburg, Elbphilharmonie -- 2023 -- 6569 (bw).jpg",5740x1913
Herzog & de Meuron,Facade,"File:Hamburg, Elbphilharmonie -- 2023 -- 6602 (bw).jpg",4383x6574
Herzog & de Meuron,Facade,"File:Hamburg, Elbphilharmonie -- 2023 -- 6570.jpg",4457x6685
Herzog & de Meuron,Facade,"File:Hamburg, Elbphilharmonie -- 2023 -- 6570 (bw).jpg",4457x6685
Herzog & de Meuron,Facade,"File:Hamburg, Speicherstadt, Bürogebäude am Sandtorkai -- 2023 -- 6638.jpg",6619x4480
Herzog & de Meuron,Facade,"File:Hamburg, HafenCity, Elbphilharmonie -- 2016 -- 3062.jpg",5472x3648
Herzog & de Meuron,Facade,"File:Hamburg, HafenCity, Elbphilharmonie -- 2016 -- 3062 (bw).jpg",5472x3648
Herzog & de Meuron,Facade,"File:Hamburg, Elbphilharmonie -- 2023 -- 6611.jpg",4291x6437
Herzog & de Meuron,Facade,File:De Young Museum1.jpg,7398x9865
Herzog & de Meuron,Facade,File:Caixaforummadrid.jpg,1000x702
Herzog & de Meuron,Facade,File:Le hall dentrée de la CaixaForum (Madrid) (4684614703).jpg,1800x1200
Herzog & de Meuron,Facade,"File:Hamburg, Elbphilharmonie -- 2023 -- 6569 (crop).jpg",5740x1913
Herzog & de Meuron,Facade,"File:Le Schaulager (Bâle, Suisse) (21682492191).jpg",1994x1200
Herzog & de Meuron,Facade,File:La CaixaForum (Madrid) (4710251470).jpg,1800x1200
Herzog & de Meuron,Facade,File:La CaixaForum (Madrid) (4657766022).jpg,1799x1200
Herzog & de Meuron,Balcony,"File:Hamburg, Speicherstadt, Bürogebäude am Sandtorkai -- 2023 -- 6638.jpg",6619x4480
Herzog & de Meuron,Garden,File:Vertical Garden (3).jpg,3456x2304
Herzog & de Meuron,Garden,File:Vertical Garden (2).jpg,3456x2304
Herzog & de Meuron,Garden,File:De Young Museum1.jpg,7398x9865
Herzog & de Meuron,Garden,File:Caixaforummadrid.jpg,1000x702
Herzog & de Meuron,Garden,File:Madrid - CaixaForum (36018110322).jpg,5184x3456
Herzog & de Meuron,Garden,File:Madrid - CaixaForum (35349528444).jpg,5184x3456
Herzog & de Meuron,Garden,File:Madrid - CaixaForum (36052652651).jpg,5184x3456
Herzog & de Meuron,Garden,File:La CaixaForum (Madrid) (4657766022).jpg,1799x1200
Herzog & de Meuron,Rooftop,File:Lasershow In Hamburg Elbphilharmonie (192989459).jpeg,2048x1167
Herzog & de Meuron,Plaza,"File:Hamburg, Hafen -- 2023 -- 6626-9.jpg",12621x4357
Herzog & de Meuron,Plaza,"File:Hamburg, Columbus-Haus -- 2023 -- 6635.jpg",4387x6581
Herzog & de Meuron,Plaza,"File:Hamburg, Blick auf die Altstadt -- 2023 -- 6617-21.jpg",13858x4128
Herzog & de Meuron,Plaza,"File:Hamburg, St. Nikolai -- 2023 -- 6634.jpg",6720x4480
Herzog & de Meuron,Plaza,"File:Hamburg, St. Nikolai -- 2023 -- 6616.jpg",6720x4480
Herzog & de Meuron,Plaza,"File:Hamburg, St. Katharinen -- 2023 -- 6633.jpg",6720x4480
Herzog & de Meuron,Plaza,"File:Hamburg, St. Michaelis -- 2023 -- 6615.jpg",6720x4480
Herzog & de Meuron,Plaza,"File:Hamburg, Quartier Strandkai -- 2023 -- 6632.jpg",6720x4480
Herzog & de Meuron,Plaza,"File:Hamburg, Hafen, dship Carriers ""Ronnie"" -- 2023 -- 6630.jpg",6720x4480
Herzog & de Meuron,Plaza,"File:Hamburg, Hafen, dship Carriers ""Ronnie"" -- 2023 -- 6624.jpg",6720x4480
Herzog & de Meuron,Plaza,"File:Hamburg, Niedernhafen -- 2023 -- 6623.jpg",6720x4480
Herzog & de Meuron,Plaza,"File:Hamburg, Speicherstadt, Bürogebäude am Sandtorkai -- 2023 -- 6638.jpg",6619x4480
Herzog & de Meuron,Plaza,File:La CaixaForum (Madrid) (4657766022).jpg,1799x1200
Herzog & de Meuron,Plaza,File:Caixaforummadrid.jpg,1000x702
Herzog & de Meuron,Plaza,File:Madrid - CaixaForum (35349528444).jpg,5184x3456
Herzog & de Meuron,Plaza,File:Madrid - CaixaForum (36052652651).jpg,5184x3456
Herzog & de Meuron,Plaza,File:Elphilharmonie.jpg,4320x3240
Herzog & de Meuron,Entrance,File:Window to the sky - Flickr - Mondo79.jpg,6000x4004
Herzog & de Meuron,Entrance,File:40 Bond Street entrance.jpg,2271x1613
Herzog & de Meuron,Entrance,File:Vitra-Haus Entrance.jpg,3162x3954
Herzog & de Meuron,Atrium,"File:Le Schaulager (Bâle, Suisse) (21682492191).jpg",1994x1200
Herzog & de Meuron,Staircase,File:Concrete (47837072422).jpg,4745x3663
Herzog & de Meuron,Gallery,File:Abstract spiral pattern (Unsplash).jpg,4342x2895
Herzog & de Meuron,Gallery,File:Steel eye (Unsplash).jpg,5523x2540
Herzog & de Meuron,Gallery,File:Steel eye 1 (Unsplash).jpg,5906x3938
Herzog & de Meuron,Gallery,File:Serpentine Gallery 10 years pop-up pavilions.jpg,1366x2048
Herzog & de Meuron,Gallery,File:Steel waves (Unsplash).jpg,3858x3395
Herzog & de Meuron,Gallery,"File:Messeplatz, Basel, Switzerland (Unsplash 44EjFu3bies).jpg",4949x3176
Herzog & de Meuron,Gallery,File:Beijing national stadium.jpg,1762x1019
Herzog & de Meuron,Gallery,File:Serpentine Gallery Pavilion 2012.jpg,3264x2448
Herzog & de Meuron,Gallery,File:Serpentine Pavilion X12.jpg,1200x960
Herzog & de Meuron,Gallery,File:Vitra Weil am Rhein 03 10 2012 Panorama.jpg,4644x2922
Herzog & de Meuron,Gallery,File:London - Tate Modern (1).jpg,5184x3456
Herzog & de Meuron,Gallery,File:London - Tate Modern (2).jpg,5184x3456
Herzog & de Meuron,Gallery,File:London - Tate Modern (32).jpg,5184x3456
Herzog & de Meuron,Gallery,File:London - Tate Modern (13).jpg,5184x3456
Herzog & de Meuron,Library,"File:Hamburg, Elbphilharmonie -- 2023 -- 6610 (bw).jpg",4480x6720
Herzog & de Meuron,Library,"File:Hamburg, Hafen, Elbphilharmonie -- 2016 -- 3129.jpg",3605x3605
Herzog & de Meuron,Library,"File:Hamburg, Elbphilharmonie -- 2023 -- 6602 (bw).jpg",4383x6574
Herzog & de Meuron,Library,"File:Hamburg, Elbphilharmonie -- 2023 -- 6569 (bw).jpg",5740x1913
Herzog & de Meuron,Library,"File:Hamburg, Elbphilharmonie -- 2023 -- 6611.jpg",4291x6437
Herzog & de Meuron,Library,"File:Hamburg, Elbphilharmonie -- 2023 -- 6607.jpg",3370x5991
Herzog & de Meuron,Library,"File:Hamburg, Elbphilharmonie -- 2023 -- 6606.jpg",4361x6542
Herzog & de Meuron,Library,"File:Hamburg, HafenCity, Elbphilharmonie -- 2016 -- 3062 (bw).jpg",5472x3648
Herzog & de Meuron,Library,"File:Hamburg, Elbphilharmonie -- 2023 -- 6569.jpg",5967x4475
Herzog & de Meuron,Library,"File:Hamburg, Elbphilharmonie -- 2023 -- 6602.jpg",4383x6574
Herzog & de Meuron,Library,"File:Hamburg, HafenCity, Elbphilharmonie -- 2016 -- 3062.jpg",5472x3648
Herzog & de Meuron,Library,"File:Hamburg, Elbphilharmonie -- 2023 -- 6565.jpg",6720x4480
Herzog & de Meuron,Library,"File:Hamburg, Elbphilharmonie -- 2023 -- 6568.jpg",5538x4153
Herzog & de Meuron,Library,"File:Hamburg, HafenCity, Elbphilharmonie -- 2016 -- 3051.jpg",5187x3548
Herzog & de Meuron,Library,"File:Hamburg, Elbphilharmonie -- 2023 -- 6564.jpg",3516x6251
Herzog & de Meuron,Library,"File:Hamburg, Elbphilharmonie -- 2023 -- 6570 (bw).jpg",4457x6685
Herzog & de Meuron,Library,"File:Hamburg, Elbphilharmonie -- 2023 -- 6570.jpg",4457x6685
Herzog & de Meuron,Library,"File:Hamburg, Elbphilharmonie -- 2023 -- 6575.jpg",4169x6671
Herzog & de Meuron,Library,"File:Hamburg, Elbphilharmonie -- 2023 -- 6573.jpg",4256x6384
Herzog & de Meuron,Library,"File:Hamburg, HafenCity, Kran am Kaiserkai (und Elbphilharmonie) -- 2016 -- 3029.jpg",3083x4625
Herzog & de Meuron,Library,"File:Hamburg, Columbus-Haus -- 2023 -- 6635.jpg",4387x6581
Herzog & de Meuron,Library,"File:Hamburg, Schwedische Gustaf-Adolfs-Kirche (und Elbphilharmonie) -- 2016 -- 3171.jpg",5390x3621
Herzog & de Meuron,Library,"File:Hamburg, HafenCity, Elbphilharmonie (und Mahatma-Gandhi-Brücke) -- 2016 -- 3054.jpg",4121x3138
Herzog & de Meuron,Library,"File:Hamburg, St.-Pauli-Fischmarkt (und Hafen) -- 2016 -- 3072.jpg",5472x3648
Herzog & de Meuron,Library,"File:Hamburg, Hafen -- 2016 -- 3126.jpg",3464x5181
Herzog & de Meuron,Library,"File:Hamburg, Elbphilharmonie -- 2023 -- 6610.jpg",4480x6720
Herzog & de Meuron,Library,"File:Hamburg, Hafen, dship Carriers ""Ronnie"" -- 2023 -- 6624.jpg",6720x4480
Herzog & de Meuron,Library,"File:Hamburg, Hafen -- 2016 -- 3176.jpg",5348x3337
Herzog & de Meuron,Library,"File:Hamburg, Hafen, dship Carriers ""Ronnie"" -- 2023 -- 6630.jpg",6720x4480
Herzog & de Meuron,Library,"File:Hamburg, HafenCity, Magellan-Terrassen -- 2016 -- 3014.jpg",3513x5270
Herzog & de Meuron,Library,"File:Hamburg, Quartier Strandkai -- 2023 -- 6632.jpg",6720x4480
Herzog & de Meuron,Library,"File:Hamburg, Hafen -- 2023 -- 6626-9.jpg",12621x4357
Herzog & de Meuron,Library,"File:Hamburg, Speicherstadt, Bürogebäude am Sandtorkai -- 2023 -- 6638.jpg",6619x4480
Herzog & de Meuron,Library,"File:Hamburg, St. Michaelis -- 2023 -- 6615.jpg",6720x4480
Herzog & de Meuron,Library,"File:Hamburg, U-Bahn-Station -Landungsbrücken- -- 2016 -- 3174.jpg",5439x3626
Herzog & de Meuron,Library,"File:Hamburg, St. Katharinen -- 2023 -- 6633.jpg",6720x4480
Herzog & de Meuron,Library,"File:Hamburg, Niedernhafen -- 2023 -- 6623.jpg",6720x4480
Herzog & de Meuron,Library,"File:Hamburg, Speicherstadt, Kehrwiedersteg, Liebesschlösser -- 2023 -- 6557.jpg",6720x4200
Herzog & de Meuron,Library,"File:Hamburg, St. Nikolai -- 2023 -- 6616.jpg",6720x4480
Herzog & de Meuron,Library,"File:Hamburg, St. Nikolai -- 2023 -- 6634.jpg",6720x4480
Herzog & de Meuron,Library,"File:Hamburg, Blick auf die Altstadt -- 2023 -- 6617-21.jpg",13858x4128
Herzog & de Meuron,Library,File:Universitaet Bibliothek.JPG,2048x1536
Herzog & de Meuron,Library,"File:Hamburg, Elbphilharmonie -- 2023 -- 6569 (crop).jpg",5740x1913
Herzog & de Meuron,Library,"File:Hamburg, HafenCity, Elbphilharmonie -- 2016 -- 3043-9.jpg",4608x3062
Herzog & de Meuron,Library,"File:Hamburg, HafenCity, Elbphilharmonie -- 2016 -- 3043-9 -- bw.jpg",4608x3062
Herzog & de Meuron,Office,"File:Hamburg, Speicherstadt, Bürogebäude am Sandtorkai -- 2023 -- 6638.jpg",6619x4480
Herzog & de Meuron,Office,"File:Hamburg, Columbus-Haus -- 2023 -- 6635.jpg",4387x6581
Herzog & de Meuron,Office,"File:Hamburg, St. Nikolai -- 2023 -- 6616.jpg",6720x4480
Herzog & de Meuron,Office,"File:Hamburg, Blick auf die Altstadt -- 2023 -- 6617-21.jpg",13858x4128
Herzog & de Meuron,Office,File:Duisburg - Innenhafen (20) - Flickr - Pixelteufel.jpg,3008x2000
Herzog & de Meuron,Restaurant,File:Chäserugg Restaurant 2020d.jpeg,4032x3024
Herzog & de Meuron,Restaurant,File:Chäserugg Restaurant 2020b.jpeg,4032x3024
Herzog & de Meuron,Restaurant,File:Chäserugg Restaurant 2020c.jpeg,3997x2659
Herzog & de Meuron,Restaurant,File:Chäserugg Restaurant innen.jpeg,4032x3024
Herzog & de Meuron,Restaurant,File:Chäserugg Restaurant 2020a.jpeg,4032x3024
Herzog & de Meuron,Studio,File:Serpentine Gallery 10 years pop-up pavilions.jpg,1366x2048
Herzog & de Meuron,Studio,File:Serpentine Pavilion X12.jpg,1200x960
Santiago Calatrava,Building,"File:Ohne Titel, 2004, Santiago Calatrava - 2014-09-24 - Bild 9.JPG",4288x2848
Santiago Calatrava,Building,"File:Ohne Titel, 2004, Santiago Calatrava - 2014-09-24 - Bild 4.JPG",4288x2848
Santiago Calatrava,Building,"File:Ohne Titel, 2004, Santiago Calatrava - 2014-09-24 - Bild 12.JPG",4288x2848
Santiago Calatrava,Building,"File:Ohne Titel, 2004, Santiago Calatrava - 2014-09-24 - Bild 6.JPG",4288x2848
Santiago Calatrava,Building,"File:Ohne Titel, 2004, Santiago Calatrava - 2014-09-24 - Bild 3.JPG",4288x2848
Santiago Calatrava,Building,"File:Ohne Titel, 2004, Santiago Calatrava - 2014-09-24 - Bild 7.JPG",4288x2848
Santiago Calatrava,Building,"File:Ohne Titel, 2004, Santiago Calatrava - 2014-09-24 - Bild 1.JPG",2848x4288
Santiago Calatrava,Building,"File:Ohne Titel, 2004, Santiago Calatrava - 2014-09-24 - Bild 8.JPG",4288x2848
Santiago Calatrava,Building,"File:Ohne Titel, 2004, Santiago Calatrava - 2014-09-24 - Bild 5.JPG",4288x2848
Santiago Calatrava,Building,"File:Ohne Titel, 2004, Santiago Calatrava - 2014-09-24 - Bild 10.JPG",4288x2848
Santiago Calatrava,Building,"File:Ohne Titel, 2004, Santiago Calatrava - 2014-09-24 - Bild 11.JPG",4288x2848
Santiago Calatrava,Building,"File:Ohne Titel, 2004, Santiago Calatrava - 2014-09-24 - Bild 2.JPG",4288x2848
Santiago Calatrava,Building,"File:Obelisco de la Caja (Santiago Calatrava, Madrid) 02a.jpg",2031x2900
Santiago Calatrava,Building,"File:Obelisco de la Caja (Santiago Calatrava, Madrid) 01.jpg",2061x2498
Santiago Calatrava,Building,File:Allen Lambert Galleria Designed by Santiago Calatrava Incorporating the 1890s-era Merchants' Bank building (9160002325).jpg,1200x1600
Santiago Calatrava,Building,File:Auditorio de Tenerife Pano edit.jpg,5686x2696
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-22.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-19.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-2.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-8.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-13.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-24.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-17.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-18.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-23.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-14.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-3.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-9.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-21.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-7.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-6.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-15.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-20.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-12.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-11.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-16.jpg",3072x2048
Santiago Calatrava,Building,File:Suhr-Calatrava.jpg,1200x800
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-4.jpg",2048x3072
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-5.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-26.jpg",2048x3072
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-10.jpg",3072x2048
Santiago Calatrava,Building,"File:Gare de Liège-Guillemins, Santiago Calatrava 2007 -2-25.jpg",3072x2048
Santiago Calatrava,Building,"File:274 Torre Telefonica, de Santiago Calatrava, Anella Olímpica de Montjuïc (Barcelona).jpg",2816x2112
Santiago Calatrava,Building,"File:277 Torre Telefonica, de Santiago Calatrava, Anella Olímpica de Montjuïc (Barcelona).jpg",2112x2816
Santiago Calatrava,Building,File:OV-Guillemins-gare-Calatrava.jpg,1600x1200
Santiago Calatrava,Building,File:Auditorio de Tenerife Pano.jpg,5692x2716
Santiago Calatrava,Building,"File:Auditorio de Tenerife, Santa Cruz de Tenerife, España, 2012-12-15, DD 02.jpg",4877x3106
Santiago Calatrava,Building,File:Lines Of Calatrava (72440077).jpeg,1366x2048
Santiago Calatrava,Building,"File:El Hemisférico, Ciudad de las Artes y las Ciencias, Valencia, España, 2014-06-29, DD 71.JPG",5492x3089
Santiago Calatrava,Facade,File:BhfLuzern.jpg,1019x724
Santiago Calatrava,Facade,File:Bahnhof Luzern Ammann Baumann 01.JPG,3738x2016
Santiago Calatrava,Facade,File:Rioja 05 s.jpg,461x614
Santiago Calatrava,Facade,"File:Brookfield Place, Toronto, Ontario (29709003760).jpg",3784x2360
Santiago Calatrava,Facade,"File:Brookfield Place from Yonge Street, Toronto, Ontario (29708997980).jpg",4000x3000
Santiago Calatrava,Terrace,File:Es Baluard's Terrace.jpg,2362x1581
Santiago Calatrava,Garden,"File:Jacopo amigoni, il cantante farinelli con amici, 1750-52 circa.JPG",1992x1503
Santiago Calatrava,Garden,File:Ciutat de les Arts i les Ciències.jpg,2776x1851
Santiago Calatrava,Garden,File:Trinity Bridge and The Lowry Hotel - geograph.org.uk - 332243.jpg,640x480
